date,time,tide_height,tide_ht,date_time
2017-05-09,08:36,0.144,L,2017-05-09 08:36
2017-05-09,14:54,3.437,H,2017-05-09 14:54
2017-05-09,20:54,0.316,L,2017-05-09 20:54
2017-05-10,03:06,3.671,H,2017-05-10 03:06
2017-05-10,09:24,0.096,L,2017-05-10 09:24
2017-05-10,15:30,3.423,H,2017-05-10 15:30
2017-05-10,21:30,0.367,L,2017-05-10 21:30
2017-05-11,03:42,3.656,H,2017-05-11 03:42
2017-05-11,10:06,0.08,L,2017-05-11 10:06
2017-05-11,16:12,3.379,H,2017-05-11 16:12
2017-05-11,22:12,0.332,L,2017-05-11 22:12
2017-05-12,04:18,3.634,H,2017-05-12 04:18
2017-05-12,10:42,0.115,L,2017-05-12 10:42
2017-05-12,16:48,3.431,H,2017-05-12 16:48
2017-05-12,22:48,0.555,L,2017-05-12 22:48
2017-05-13,05:00,3.631,H,2017-05-13 05:00
2017-05-13,11:12,0.162,L,2017-05-13 11:12
2017-05-13,17:24,3.317,H,2017-05-13 17:24
2017-05-13,23:30,0.488,L,2017-05-13 23:30
2017-05-14,05:36,3.606,H,2017-05-14 05:36
2017-05-14,11:48,0.307,L,2017-05-14 11:48
2017-05-14,18:06,3.402,H,2017-05-14 18:06
2017-05-15,00:12,0.841,L,2017-05-15 00:12
2017-05-15,06:18,3.722,H,2017-05-15 06:18
2017-05-15,12:42,0.52,L,2017-05-15 12:42
2017-05-15,18:42,3.329,H,2017-05-15 18:42
2017-05-16,00:48,0.774,L,2017-05-16 00:48
2017-05-16,06:54,3.536,H,2017-05-16 06:54
2017-05-16,13:18,0.414,L,2017-05-16 13:18
2017-05-16,19:30,3.231,H,2017-05-16 19:30
2017-05-17,01:30,0.662,L,2017-05-17 01:30
2017-05-17,07:36,3.341,H,2017-05-17 07:36
2017-05-17,13:54,0.368,L,2017-05-17 13:54
2017-05-17,20:18,3.172,H,2017-05-17 20:18
2017-05-18,02:18,0.74,L,2017-05-18 02:18
2017-05-18,08:24,3.336,H,2017-05-18 08:24
2017-05-18,14:48,0.439,L,2017-05-18 14:48
2017-05-18,21:06,3.215,H,2017-05-18 21:06
2017-05-19,03:06,0.769,L,2017-05-19 03:06
2017-05-19,09:24,3.355,H,2017-05-19 09:24
2017-05-19,15:48,0.423,L,2017-05-19 15:48
2017-05-19,21:54,3.186,H,2017-05-19 21:54
2017-05-20,04:06,0.534,L,2017-05-20 04:06
2017-05-20,10:18,3.235,H,2017-05-20 10:18
2017-05-20,16:36,0.285,L,2017-05-20 16:36
2017-05-20,23:00,3.246,H,2017-05-20 23:00
2017-05-21,05:06,0.35,L,2017-05-21 05:06
2017-05-21,11:18,3.162,H,2017-05-21 11:18
2017-05-21,17:24,0.118,L,2017-05-21 17:24
2017-05-21,23:48,3.37,H,2017-05-21 23:48
2017-05-22,06:00,0.255,L,2017-05-22 06:00
2017-05-22,12:12,3.457,H,2017-05-22 12:12
2017-05-22,18:18,0.093,L,2017-05-22 18:18
2017-05-23,00:42,3.609,H,2017-05-23 00:42
2017-05-23,06:54,0.04,L,2017-05-23 06:54
2017-05-23,13:06,3.595,H,2017-05-23 13:06
2017-05-23,19:12,0.07,L,2017-05-23 19:12
2017-05-24,01:30,3.958,H,2017-05-24 01:30
2017-05-24,07:48,-0.139,L,2017-05-24 07:48
2017-05-24,14:00,3.738,H,2017-05-24 14:00
2017-05-24,20:00,-0.03,L,2017-05-24 20:00
2017-05-25,02:24,4.108,H,2017-05-25 02:24
2017-05-25,08:42,-0.338,L,2017-05-25 08:42
2017-05-25,14:54,3.831,H,2017-05-25 14:54
2017-05-25,20:54,-0.085,L,2017-05-25 20:54
2017-05-26,03:12,4.286,H,2017-05-26 03:12
2017-05-26,09:24,-0.248,L,2017-05-26 09:24
2017-05-26,15:48,4.026,H,2017-05-26 15:48
2017-05-26,21:54,-0.023,L,2017-05-26 21:54
2017-05-27,04:12,4.268,H,2017-05-27 04:12
2017-05-27,10:30,-0.477,L,2017-05-27 10:30
2017-05-27,16:42,3.954,H,2017-05-27 16:42
2017-05-27,22:42,0.032,L,2017-05-27 22:42
2017-05-28,04:48,4.285,H,2017-05-28 04:48
2017-05-28,11:18,-0.434,L,2017-05-28 11:18
2017-05-28,17:36,3.88,H,2017-05-28 17:36
2017-05-28,23:42,0.022,L,2017-05-28 23:42
2017-05-29,05:54,4.18,H,2017-05-29 05:54
2017-05-29,12:12,-0.38,L,2017-05-29 12:12
2017-05-29,18:42,3.72,H,2017-05-29 18:42
2017-05-30,00:36,0.067,L,2017-05-30 00:36
2017-05-30,06:48,3.945,H,2017-05-30 06:48
2017-05-30,13:18,-0.263,L,2017-05-30 13:18
2017-05-30,19:36,3.559,H,2017-05-30 19:36
2017-05-31,01:36,0.17,L,2017-05-31 01:36
2017-05-31,07:48,3.745,H,2017-05-31 07:48
2017-05-31,14:12,-0.092,L,2017-05-31 14:12
2017-05-31,20:36,3.512,H,2017-05-31 20:36
2017-06-01,02:36,0.269,L,2017-06-01 02:36
2017-06-01,08:54,3.641,H,2017-06-01 08:54
2017-06-01,15:06,0.087,L,2017-06-01 15:06
2017-06-01,21:30,3.501,H,2017-06-01 21:30
2017-06-02,03:42,0.393,L,2017-06-02 03:42
2017-06-02,09:54,3.499,H,2017-06-02 09:54
2017-06-02,16:06,0.205,L,2017-06-02 16:06
2017-06-02,22:36,3.451,H,2017-06-02 22:36
2017-06-03,04:42,0.376,L,2017-06-03 04:42
2017-06-03,10:54,3.365,H,2017-06-03 10:54
2017-06-03,17:12,0.305,L,2017-06-03 17:12
2017-06-03,23:24,3.463,H,2017-06-03 23:24
2017-06-04,05:42,0.348,L,2017-06-04 05:42
2017-06-04,11:48,3.273,H,2017-06-04 11:48
2017-06-04,18:06,0.347,L,2017-06-04 18:06
2017-06-05,00:24,3.458,H,2017-06-05 00:24
2017-06-05,06:42,0.29,L,2017-06-05 06:42
2017-06-05,12:48,3.273,H,2017-06-05 12:48
2017-06-05,18:54,0.375,L,2017-06-05 18:54
2017-06-06,01:12,3.49,H,2017-06-06 01:12
2017-06-06,07:30,0.294,L,2017-06-06 07:30
2017-06-06,13:54,3.363,H,2017-06-06 13:54
2017-06-06,19:48,0.621,L,2017-06-06 19:48
2017-06-07,02:00,3.695,H,2017-06-07 02:00
2017-06-07,08:24,0.365,L,2017-06-07 08:24
2017-06-07,14:30,3.305,H,2017-06-07 14:30
2017-06-07,20:24,0.489,L,2017-06-07 20:24
2017-06-08,02:36,3.555,H,2017-06-08 02:36
2017-06-08,09:00,0.148,L,2017-06-08 09:00
2017-06-08,15:06,3.245,H,2017-06-08 15:06
2017-06-08,21:06,0.425,L,2017-06-08 21:06
2017-06-09,03:18,3.528,H,2017-06-09 03:18
2017-06-09,09:30,0.167,L,2017-06-09 09:30
2017-06-09,15:48,3.363,H,2017-06-09 15:48
2017-06-09,21:54,0.471,L,2017-06-09 21:54
2017-06-10,03:48,3.599,H,2017-06-10 03:48
2017-06-10,10:18,-0.058,L,2017-06-10 10:18
2017-06-10,16:30,3.092,H,2017-06-10 16:30
2017-06-10,22:12,0.531,L,2017-06-10 22:12
2017-06-11,04:24,3.616,H,2017-06-11 04:24
2017-06-11,11:00,0.074,L,2017-06-11 11:00
2017-06-11,17:00,3.212,H,2017-06-11 17:00
2017-06-11,23:00,0.535,L,2017-06-11 23:00
2017-06-12,05:06,3.494,H,2017-06-12 05:06
2017-06-12,11:30,0.021,L,2017-06-12 11:30
2017-06-12,17:48,3.177,H,2017-06-12 17:48
2017-06-12,23:36,0.575,L,2017-06-12 23:36
2017-06-13,05:42,3.55,H,2017-06-13 05:42
2017-06-13,12:12,0.192,L,2017-06-13 12:12
2017-06-13,18:24,3.234,H,2017-06-13 18:24
2017-06-14,00:24,0.574,L,2017-06-14 00:24
2017-06-14,06:30,3.452,H,2017-06-14 06:30
2017-06-14,12:48,0.195,L,2017-06-14 12:48
2017-06-14,19:00,3.189,H,2017-06-14 19:00
2017-06-15,01:06,0.563,L,2017-06-15 01:06
2017-06-15,07:12,3.388,H,2017-06-15 07:12
2017-06-15,13:30,0.261,L,2017-06-15 13:30
2017-06-15,19:48,3.222,H,2017-06-15 19:48
2017-06-16,01:54,0.508,L,2017-06-16 01:54
2017-06-16,08:00,3.295,H,2017-06-16 08:00
2017-06-16,14:18,0.21,L,2017-06-16 14:18
2017-06-16,20:36,3.242,H,2017-06-16 20:36
2017-06-17,02:42,0.465,L,2017-06-17 02:42
2017-06-17,08:54,3.357,H,2017-06-17 08:54
2017-06-17,15:12,0.293,L,2017-06-17 15:12
2017-06-17,21:24,3.347,H,2017-06-17 21:24
2017-06-18,03:36,0.442,L,2017-06-18 03:36
2017-06-18,09:48,3.306,H,2017-06-18 09:48
2017-06-18,16:00,0.276,L,2017-06-18 16:00
2017-06-18,22:24,3.436,H,2017-06-18 22:24
2017-06-19,04:30,0.393,L,2017-06-19 04:30
2017-06-19,10:42,3.36,H,2017-06-19 10:42
2017-06-19,16:48,0.262,L,2017-06-19 16:48
2017-06-19,23:12,3.576,H,2017-06-19 23:12
2017-06-20,05:24,0.215,L,2017-06-20 05:24
2017-06-20,11:48,3.402,H,2017-06-20 11:48
2017-06-20,17:48,0.202,L,2017-06-20 17:48
2017-06-21,00:06,3.738,H,2017-06-21 00:06
2017-06-21,06:24,-0.036,L,2017-06-21 06:24
2017-06-21,12:36,3.471,H,2017-06-21 12:36
2017-06-21,18:42,0.117,L,2017-06-21 18:42
2017-06-22,01:00,3.91,H,2017-06-22 01:00
2017-06-22,07:24,-0.211,L,2017-06-22 07:24
2017-06-22,13:36,3.589,H,2017-06-22 13:36
2017-06-22,19:36,0.045,L,2017-06-22 19:36
2017-06-23,01:54,4.088,H,2017-06-23 01:54
2017-06-23,08:30,-0.318,L,2017-06-23 08:30
2017-06-23,14:36,3.743,H,2017-06-23 14:36
2017-06-23,20:30,0.05,L,2017-06-23 20:30
2017-06-24,03:06,4.251,H,2017-06-24 03:06
2017-06-24,09:18,-0.304,L,2017-06-24 09:18
2017-06-24,15:24,3.888,H,2017-06-24 15:24
2017-06-24,21:36,-0.008,L,2017-06-24 21:36
2017-06-25,03:48,4.222,H,2017-06-25 03:48
2017-06-25,10:18,-0.505,L,2017-06-25 10:18
2017-06-25,16:24,3.801,H,2017-06-25 16:24
2017-06-25,22:30,-0.058,L,2017-06-25 22:30
2017-06-26,04:42,4.17,H,2017-06-26 04:42
2017-06-26,11:06,-0.494,L,2017-06-26 11:06
2017-06-26,17:18,3.771,H,2017-06-26 17:18
2017-06-26,23:24,-0.024,L,2017-06-26 23:24
2017-06-27,05:36,4.033,H,2017-06-27 05:36
2017-06-27,12:00,-0.424,L,2017-06-27 12:00
2017-06-27,18:12,3.682,H,2017-06-27 18:12
2017-06-28,00:18,0.068,L,2017-06-28 00:18
2017-06-28,06:30,3.96,H,2017-06-28 06:30
2017-06-28,12:54,-0.202,L,2017-06-28 12:54
2017-06-28,19:12,3.639,H,2017-06-28 19:12
2017-06-29,01:12,0.18,L,2017-06-29 01:12
2017-06-29,07:30,3.672,H,2017-06-29 07:30
2017-06-29,13:48,-0.127,L,2017-06-29 13:48
2017-06-29,20:06,3.514,H,2017-06-29 20:06
2017-06-30,02:18,0.237,L,2017-06-30 02:18
2017-06-30,08:30,3.547,H,2017-06-30 08:30
2017-06-30,14:48,0.124,L,2017-06-30 14:48
2017-06-30,21:00,3.426,H,2017-06-30 21:00
2017-07-01,03:18,0.363,L,2017-07-01 03:18
2017-07-01,09:24,3.368,H,2017-07-01 09:24
2017-07-01,15:42,0.25,L,2017-07-01 15:42
2017-07-01,22:00,3.424,H,2017-07-01 22:00
2017-07-02,04:12,0.432,L,2017-07-02 04:12
2017-07-02,10:30,3.271,H,2017-07-02 10:30
2017-07-02,16:36,0.391,L,2017-07-02 16:36
2017-07-02,22:54,3.434,H,2017-07-02 22:54
2017-07-03,05:18,0.424,L,2017-07-03 05:18
2017-07-03,11:24,3.155,H,2017-07-03 11:24
2017-07-03,17:36,0.495,L,2017-07-03 17:36
2017-07-03,23:48,3.39,H,2017-07-03 23:48
2017-07-04,06:06,0.368,L,2017-07-04 06:06
2017-07-04,12:24,3.09,H,2017-07-04 12:24
2017-07-04,18:24,0.49,L,2017-07-04 18:24
2017-07-05,00:42,3.41,H,2017-07-05 00:42
2017-07-05,07:00,0.301,L,2017-07-05 07:00
2017-07-05,13:12,3.053,H,2017-07-05 13:12
2017-07-05,19:12,0.475,L,2017-07-05 19:12
2017-07-06,01:24,3.395,H,2017-07-06 01:24
2017-07-06,07:48,0.23,L,2017-07-06 07:48
2017-07-06,14:00,3.048,H,2017-07-06 14:00
2017-07-06,19:54,0.434,L,2017-07-06 19:54
2017-07-07,02:12,3.424,H,2017-07-07 02:12
2017-07-07,08:36,0.246,L,2017-07-07 08:36
2017-07-07,14:42,3.162,H,2017-07-07 14:42
2017-07-07,20:42,0.562,L,2017-07-07 20:42
2017-07-08,02:54,3.579,H,2017-07-08 02:54
2017-07-08,09:18,0.299,L,2017-07-08 09:18
2017-07-08,15:18,3.244,H,2017-07-08 15:18
2017-07-08,21:12,0.636,L,2017-07-08 21:12
2017-07-09,03:30,3.613,H,2017-07-09 03:30
2017-07-09,09:48,0.199,L,2017-07-09 09:48
2017-07-09,16:00,3.245,H,2017-07-09 16:00
2017-07-09,22:00,0.514,L,2017-07-09 22:00
2017-07-10,04:06,3.557,H,2017-07-10 04:06
2017-07-10,10:30,0.113,L,2017-07-10 10:30
2017-07-10,16:36,3.245,H,2017-07-10 16:36
2017-07-10,22:36,0.452,L,2017-07-10 22:36
2017-07-11,04:42,3.558,H,2017-07-11 04:42
2017-07-11,11:06,0.091,L,2017-07-11 11:06
2017-07-11,17:18,3.281,H,2017-07-11 17:18
2017-07-11,23:12,0.502,L,2017-07-11 23:12
2017-07-12,05:24,3.574,H,2017-07-12 05:24
2017-07-12,11:42,0.084,L,2017-07-12 11:42
2017-07-12,17:54,3.273,H,2017-07-12 17:54
2017-07-12,23:54,0.378,L,2017-07-12 23:54
2017-07-13,06:06,3.508,H,2017-07-13 06:06
2017-07-13,12:24,0.098,L,2017-07-13 12:24
2017-07-13,18:36,3.296,H,2017-07-13 18:36
2017-07-14,00:36,0.368,L,2017-07-14 00:36
2017-07-14,06:36,3.469,H,2017-07-14 06:36
2017-07-14,13:06,0.082,L,2017-07-14 13:06
2017-07-14,19:18,3.321,H,2017-07-14 19:18
2017-07-15,01:24,0.325,L,2017-07-15 01:24
2017-07-15,07:36,3.376,H,2017-07-15 07:36
2017-07-15,13:48,0.128,L,2017-07-15 13:48
2017-07-15,20:06,3.383,H,2017-07-15 20:06
2017-07-16,02:12,0.368,L,2017-07-16 02:12
2017-07-16,08:24,3.406,H,2017-07-16 08:24
2017-07-16,14:36,0.217,L,2017-07-16 14:36
2017-07-16,20:54,3.459,H,2017-07-16 20:54
2017-07-17,03:06,0.273,L,2017-07-17 03:06
2017-07-17,09:18,3.282,H,2017-07-17 09:18
2017-07-17,15:30,0.137,L,2017-07-17 15:30
2017-07-17,21:54,3.452,H,2017-07-17 21:54
2017-07-18,04:06,0.127,L,2017-07-18 04:06
2017-07-18,10:18,3.233,H,2017-07-18 10:18
2017-07-18,16:24,0.153,L,2017-07-18 16:24
2017-07-18,22:48,3.545,H,2017-07-18 22:48
2017-07-19,05:06,0.064,L,2017-07-19 05:06
2017-07-19,11:24,3.287,H,2017-07-19 11:24
2017-07-19,17:24,0.178,L,2017-07-19 17:24
2017-07-19,23:42,3.745,H,2017-07-19 23:42
2017-07-20,06:12,-0.025,L,2017-07-20 06:12
2017-07-20,12:24,3.381,H,2017-07-20 12:24
2017-07-20,18:24,0.108,L,2017-07-20 18:24
2017-07-21,00:42,3.874,H,2017-07-21 00:42
2017-07-21,07:12,-0.179,L,2017-07-21 07:12
2017-07-21,13:24,3.509,H,2017-07-21 13:24
2017-07-21,19:24,0.064,L,2017-07-21 19:24
2017-07-22,01:42,4.046,H,2017-07-22 01:42
2017-07-22,08:12,-0.33,L,2017-07-22 08:12
2017-07-22,14:18,3.623,H,2017-07-22 14:18
2017-07-22,20:18,0.013,L,2017-07-22 20:18
2017-07-23,02:36,4.116,H,2017-07-23 02:36
2017-07-23,09:06,-0.412,L,2017-07-23 09:06
2017-07-23,15:12,3.746,H,2017-07-23 15:12
2017-07-23,21:18,-0.042,L,2017-07-23 21:18
2017-07-24,03:36,4.151,H,2017-07-24 03:36
2017-07-24,10:06,-0.435,L,2017-07-24 10:06
2017-07-24,16:12,3.756,H,2017-07-24 16:12
2017-07-24,22:12,-0.121,L,2017-07-24 22:12
2017-07-25,04:24,4.096,H,2017-07-25 04:24
2017-07-25,10:54,-0.374,L,2017-07-25 10:54
2017-07-25,17:00,3.755,H,2017-07-25 17:00
2017-07-25,23:06,0.056,L,2017-07-25 23:06
2017-07-26,05:18,3.95,H,2017-07-26 05:18
2017-07-26,11:42,-0.339,L,2017-07-26 11:42
2017-07-26,17:54,3.654,H,2017-07-26 17:54
2017-07-27,00:06,-0.004,L,2017-07-27 00:06
2017-07-27,06:12,3.772,H,2017-07-27 06:12
2017-07-27,12:30,-0.136,L,2017-07-27 12:30
2017-07-27,18:48,3.62,H,2017-07-27 18:48
2017-07-28,00:48,0.179,L,2017-07-28 00:48
2017-07-28,07:06,3.643,H,2017-07-28 07:06
2017-07-28,13:18,0.074,L,2017-07-28 13:18
2017-07-28,19:36,3.571,H,2017-07-28 19:36
2017-07-29,01:54,0.317,L,2017-07-29 01:54
2017-07-29,08:00,3.462,H,2017-07-29 08:00
2017-07-29,14:12,0.246,L,2017-07-29 14:12
2017-07-29,20:36,3.459,H,2017-07-29 20:36
2017-07-30,02:48,0.379,L,2017-07-30 02:48
2017-07-30,08:54,3.314,H,2017-07-30 08:54
2017-07-30,15:06,0.385,L,2017-07-30 15:06
2017-07-30,21:24,3.391,H,2017-07-30 21:24
2017-07-31,03:42,0.431,L,2017-07-31 03:42
2017-07-31,09:54,3.109,H,2017-07-31 09:54
2017-07-31,15:54,0.443,L,2017-07-31 15:54
2017-07-31,22:18,3.298,H,2017-07-31 22:18
2017-08-01,04:36,0.463,L,2017-08-01 04:36
2017-08-01,10:42,3.009,H,2017-08-01 10:42
2017-08-01,16:54,0.522,L,2017-08-01 16:54
2017-08-01,23:06,3.258,H,2017-08-01 23:06
2017-08-02,05:30,0.426,L,2017-08-02 05:30
2017-08-02,11:48,2.96,H,2017-08-02 11:48
2017-08-02,17:48,0.631,L,2017-08-02 17:48
2017-08-03,00:00,3.315,H,2017-08-03 00:00
2017-08-03,06:30,0.42,L,2017-08-03 06:30
2017-08-03,12:36,2.987,H,2017-08-03 12:36
2017-08-03,18:42,0.598,L,2017-08-03 18:42
2017-08-04,00:54,3.301,H,2017-08-04 00:54
2017-08-04,07:18,0.324,L,2017-08-04 07:18
2017-08-04,13:30,2.992,H,2017-08-04 13:30
2017-08-04,19:24,0.6,L,2017-08-04 19:24
2017-08-05,01:42,3.385,H,2017-08-05 01:42
2017-08-05,08:06,0.321,L,2017-08-05 08:06
2017-08-05,14:12,3.135,H,2017-08-05 14:12
2017-08-05,20:18,0.577,L,2017-08-05 20:18
2017-08-06,02:24,3.533,H,2017-08-06 02:24
2017-08-06,08:48,0.293,L,2017-08-06 08:48
2017-08-06,14:54,3.184,H,2017-08-06 14:54
2017-08-06,20:54,0.49,L,2017-08-06 20:54
2017-08-07,03:06,3.513,H,2017-08-07 03:06
2017-08-07,09:30,0.087,L,2017-08-07 09:30
2017-08-07,15:36,3.186,H,2017-08-07 15:36
2017-08-07,21:36,0.397,L,2017-08-07 21:36
2017-08-08,03:42,3.531,H,2017-08-08 03:42
2017-08-08,10:00,0.084,L,2017-08-08 10:00
2017-08-08,16:12,3.303,H,2017-08-08 16:12
2017-08-08,22:00,0.374,L,2017-08-08 22:00
2017-08-09,04:24,3.617,H,2017-08-09 04:24
2017-08-09,10:42,0.014,L,2017-08-09 10:42
2017-08-09,16:48,3.334,H,2017-08-09 16:48
2017-08-09,22:42,0.254,L,2017-08-09 22:42
2017-08-10,04:54,3.531,H,2017-08-10 04:54
2017-08-10,11:18,-0.087,L,2017-08-10 11:18
2017-08-10,17:24,3.341,H,2017-08-10 17:24
2017-08-10,23:30,0.146,L,2017-08-10 23:30
2017-08-11,05:36,3.513,H,2017-08-11 05:36
2017-08-11,11:54,-0.032,L,2017-08-11 11:54
2017-08-11,18:06,3.409,H,2017-08-11 18:06
2017-08-12,00:12,0.174,L,2017-08-12 00:12
2017-08-12,06:24,3.513,H,2017-08-12 06:24
2017-08-12,12:42,0.09,L,2017-08-12 12:42
2017-08-12,18:42,3.528,H,2017-08-12 18:42
2017-08-13,01:00,0.26,L,2017-08-13 01:00
2017-08-13,07:06,3.528,H,2017-08-13 07:06
2017-08-13,13:24,0.146,L,2017-08-13 13:24
2017-08-13,19:42,3.539,H,2017-08-13 19:42
2017-08-14,01:48,0.184,L,2017-08-14 01:48
2017-08-14,08:00,3.375,H,2017-08-14 08:00
2017-08-14,14:06,0.098,L,2017-08-14 14:06
2017-08-14,20:30,3.508,H,2017-08-14 20:30
2017-08-15,02:48,0.175,L,2017-08-15 02:48
2017-08-15,08:54,3.326,H,2017-08-15 08:54
2017-08-15,15:00,0.207,L,2017-08-15 15:00
2017-08-15,21:24,3.6,H,2017-08-15 21:24
2017-08-16,03:48,0.188,L,2017-08-16 03:48
2017-08-16,10:00,3.338,H,2017-08-16 10:00
2017-08-16,16:06,0.266,L,2017-08-16 16:06
2017-08-16,22:24,3.66,H,2017-08-16 22:24
2017-08-17,04:48,0.023,L,2017-08-17 04:48
2017-08-17,11:06,3.315,H,2017-08-17 11:06
2017-08-17,17:06,0.272,L,2017-08-17 17:06
2017-08-17,23:24,3.65,H,2017-08-17 23:24
2017-08-18,05:48,-0.121,L,2017-08-18 05:48
2017-08-18,12:06,3.325,H,2017-08-18 12:06
2017-08-18,18:12,0.244,L,2017-08-18 18:12
2017-08-19,00:36,3.832,H,2017-08-19 00:36
2017-08-19,06:54,-0.038,L,2017-08-19 06:54
2017-08-19,13:12,3.533,H,2017-08-19 13:12
2017-08-19,19:12,0.181,L,2017-08-19 19:12
2017-08-20,01:30,3.963,H,2017-08-20 01:30
2017-08-20,08:00,-0.169,L,2017-08-20 08:00
2017-08-20,14:12,3.602,H,2017-08-20 14:12
2017-08-20,20:12,-0.024,L,2017-08-20 20:12
2017-08-21,02:36,3.929,H,2017-08-21 02:36
2017-08-21,08:54,-0.326,L,2017-08-21 08:54
2017-08-21,15:06,3.628,H,2017-08-21 15:06
2017-08-21,21:06,-0.085,L,2017-08-21 21:06
2017-08-22,03:24,3.949,H,2017-08-22 03:24
2017-08-22,09:48,-0.328,L,2017-08-22 09:48
2017-08-22,15:54,3.71,H,2017-08-22 15:54
2017-08-22,22:00,0.015,L,2017-08-22 22:00
2017-08-23,04:12,4.038,H,2017-08-23 04:12
2017-08-23,10:30,-0.183,L,2017-08-23 10:30
2017-08-23,16:42,3.745,H,2017-08-23 16:42
2017-08-23,22:54,-0.024,L,2017-08-23 22:54
2017-08-24,05:06,3.821,H,2017-08-24 05:06
2017-08-24,11:18,-0.129,L,2017-08-24 11:18
2017-08-24,17:30,3.709,H,2017-08-24 17:30
2017-08-24,23:42,0.006,L,2017-08-24 23:42
2017-08-25,05:54,3.665,H,2017-08-25 05:54
2017-08-25,12:00,-0.019,L,2017-08-25 12:00
2017-08-25,18:18,3.592,H,2017-08-25 18:18
2017-08-26,00:30,0.106,L,2017-08-26 00:30
2017-08-26,06:42,3.433,H,2017-08-26 06:42
2017-08-26,12:48,0.093,L,2017-08-26 12:48
2017-08-26,19:06,3.426,H,2017-08-26 19:06
2017-08-27,01:18,0.142,L,2017-08-27 01:18
2017-08-27,07:30,3.227,H,2017-08-27 07:30
2017-08-27,13:36,0.246,L,2017-08-27 13:36
2017-08-27,19:48,3.315,H,2017-08-27 19:48
2017-08-28,02:12,0.24,L,2017-08-28 02:12
2017-08-28,08:18,3.051,H,2017-08-28 08:18
2017-08-28,14:30,0.338,L,2017-08-28 14:30
2017-08-28,20:42,3.182,H,2017-08-28 20:42
2017-08-29,02:54,0.33,L,2017-08-29 02:54
2017-08-29,09:06,2.932,H,2017-08-29 09:06
2017-08-29,15:18,0.495,L,2017-08-29 15:18
2017-08-29,21:24,3.12,H,2017-08-29 21:24
2017-08-30,03:48,0.466,L,2017-08-30 03:48
2017-08-30,10:06,2.922,H,2017-08-30 10:06
2017-08-30,16:18,0.695,L,2017-08-30 16:18
2017-08-30,22:18,3.266,H,2017-08-30 22:18
2017-08-31,04:54,0.651,L,2017-08-31 04:54
2017-08-31,10:54,3.008,H,2017-08-31 10:54
2017-08-31,17:06,0.866,L,2017-08-31 17:06
2017-08-31,23:24,3.379,H,2017-08-31 23:24
2017-09-01,05:42,0.567,L,2017-09-01 05:42
2017-09-01,11:54,2.951,H,2017-09-01 11:54
2017-09-01,18:00,0.634,L,2017-09-01 18:00
2017-09-02,00:06,3.127,H,2017-09-02 00:06
2017-09-02,06:30,0.319,L,2017-09-02 06:30
2017-09-02,12:54,2.879,H,2017-09-02 12:54
2017-09-02,18:48,0.541,L,2017-09-02 18:48
2017-09-03,01:00,3.257,H,2017-09-03 01:00
2017-09-03,07:24,0.268,L,2017-09-03 07:24
2017-09-03,13:42,3.085,H,2017-09-03 13:42
2017-09-03,19:36,0.573,L,2017-09-03 19:36
2017-09-04,01:54,3.541,H,2017-09-04 01:54
2017-09-04,08:06,0.303,L,2017-09-04 08:06
2017-09-04,14:18,3.23,H,2017-09-04 14:18
2017-09-04,20:18,0.34,L,2017-09-04 20:18
2017-09-05,02:36,3.49,H,2017-09-05 02:36
2017-09-05,08:48,0.202,L,2017-09-05 08:48
2017-09-05,15:00,3.432,H,2017-09-05 15:00
2017-09-05,21:00,0.362,L,2017-09-05 21:00
2017-09-06,03:12,3.65,H,2017-09-06 03:12
2017-09-06,09:30,0.07,L,2017-09-06 09:30
2017-09-06,15:42,3.499,H,2017-09-06 15:42
2017-09-06,21:48,0.215,L,2017-09-06 21:48
2017-09-07,03:48,3.628,H,2017-09-07 03:48
2017-09-07,10:06,0.058,L,2017-09-07 10:06
2017-09-07,16:00,3.671,H,2017-09-07 16:00
2017-09-07,22:30,0.075,L,2017-09-07 22:30
2017-09-08,04:24,3.692,H,2017-09-08 04:24
2017-09-08,10:42,-0.099,L,2017-09-08 10:42
2017-09-08,17:00,3.601,H,2017-09-08 17:00
2017-09-08,23:06,-0.044,L,2017-09-08 23:06
2017-09-09,05:12,3.643,H,2017-09-09 05:12
2017-09-09,11:24,-0.07,L,2017-09-09 11:24
2017-09-09,17:36,3.639,H,2017-09-09 17:36
2017-09-09,23:48,-0.074,L,2017-09-09 23:48
2017-09-10,06:00,3.52,H,2017-09-10 06:00
2017-09-10,12:12,-0.089,L,2017-09-10 12:12
2017-09-10,18:18,3.567,H,2017-09-10 18:18
2017-09-11,00:36,-0.091,L,2017-09-11 00:36
2017-09-11,06:48,3.396,H,2017-09-11 06:48
2017-09-11,12:54,0.076,L,2017-09-11 12:54
2017-09-11,19:06,3.596,H,2017-09-11 19:06
2017-09-12,01:24,0.071,L,2017-09-12 01:24
2017-09-12,07:42,3.421,H,2017-09-12 07:42
2017-09-12,13:48,0.332,L,2017-09-12 13:48
2017-09-12,20:00,3.731,H,2017-09-12 20:00
2017-09-13,02:36,0.086,L,2017-09-13 02:36
2017-09-13,08:42,3.329,H,2017-09-13 08:42
2017-09-13,14:48,0.337,L,2017-09-13 14:48
2017-09-13,21:06,3.706,H,2017-09-13 21:06
2017-09-14,03:24,0.168,L,2017-09-14 03:24
2017-09-14,09:42,3.386,H,2017-09-14 09:42
2017-09-14,15:48,0.375,L,2017-09-14 15:48
